,H0_array,GW170817,combined
54,85.45454545454545,0.019777196411771586,0.019777196411771576
55,86.66666666666667,0.018571583529304415,0.018571583529304422
56,87.87878787878788,0.017384897455935706,0.017384897455935695
57,89.0909090909091,0.016227714543771678,0.016227714543771695
58,90.30303030303031,0.015108391578382955,0.015108391578382953
59,91.51515151515152,0.01403329651428754,0.014033296514287535
60,92.72727272727273,0.013007047922534489,0.013007047922534492
61,93.93939393939394,0.012032752252876358,0.012032752252876361
62,95.15151515151516,0.011112231063489457,0.011112231063489466
63,96.36363636363636,0.010246232909223543,0.010246232909223541
64,97.57575757575758,0.009434626639763015,0.009434626639763013
65,98.7878787878788,0.008676574462306165,0.008676574462306167
66,100.0,0.007970684337895936,0.00797068433789594
67,101.21212121212122,0.007315142158502247,0.007315142158502249
68,102.42424242424242,0.006707824759103393,0.0067078247591033915
69,103.63636363636364,0.0061463951803044726,0.006146395180304478
70,104.84848484848484,0.005628382005972959,0.0056283820059729525
71,106.06060606060606,0.005151244023919302,0.005151244023919296
72,107.27272727272728,0.004712422787444711,0.004712422787444705
73,108.48484848484848,0.004309383923968625,0.004309383923968624
74,109.6969696969697,0.003939649261486955,0.0039396492614869535
75,110.9090909090909,0.0036008210426624865,0.0036008210426624883
76,112.12121212121212,0.003290599544157019,0.003290599544157022
77,113.33333333333334,0.0030067952449300797,0.0030067952449300797
78,114.54545454545455,0.0027473365419359943,0.002747336541935996
79,115.75757575757576,0.0025102738823718964,0.002510273882371898
80,116.96969696969697,0.0022937810456548726,0.00229378104565487
81,118.18181818181819,0.0020961542033223943,0.0020961542033223956
82,119.39393939393939,0.001915809279302255,0.001915809279302253
83,120.60606060606061,0.0017512780450547529,0.0017512780450547529
84,121.81818181818183,0.001601203306816381,0.0016012033068163822
85,123.03030303030303,0.0014643334751951711,0.0014643334751951705
86,124.24242424242425,0.0013395167505231825,0.0013395167505231833
87,125.45454545454545,0.0012256951097309992,0.001225695109731
88,126.66666666666667,0.0011218982398263427,0.0011218982398263422
89,127.87878787878788,0.001027237529796506,0.0010272375297965051
90,129.0909090909091,0.0009409002054079482,0.000940900205407947
91,130.3030303030303,0.0008621436682966094,0.0008621436682966098
92,131.5151515151515,0.0007902900831543521,0.0007902900831543522
93,132.72727272727275,0.0007247212413604645,0.0007247212413604648
94,133.93939393939394,0.0006648737186494554,0.0006648737186494552
95,135.15151515151516,0.0006102343345099099,0.00061023433450991
96,136.36363636363637,0.0005603359144825482,0.0005603359144825481
97,137.57575757575756,0.0005147533508005009,0.0005147533508005009
98,138.7878787878788,0.00047309995315652977,0.00047309995315653026
99,140.0,0.0004350240784098545,0.0004350240784098543
